Category,City,Container,Customer ID,Customer Name,Customer Segment,Department,Discount,Item ID,Item,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Postal Code,Product Base Margin,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price
Tables,Burbank,Jumbo Box,3242,Cynthia Gross,Small Business,Furniture,0,10265,Bevis Round Conference Table Top & Single Column Base,1,1/9/2020,88336,Critical,3,91505,0.65,-23,West,24011,485,1/11/2020,Delivery Truck,44,California,146
Pens & Art Supplies,Columbia,Wrap Bag,2075,Ronald Park,Corporate,Office Supplies,0.05,10266,Newell 314,1,8/11/2020,87578,Medium,5,65203,0.6,7,Central,24012,29,8/13/2020,Regular Air,1,Missouri,6
Computer Peripherals,Sioux Falls,Small Pack,2619,Brandon E Shepherd,Corporate,Technology,0.04,10267,"DS/HD IBM Formatted Diskettes, 10/Pack - Staples",1,3/22/2020,88022,Medium,1,57103,0.64,-33,Central,24013,6,3/24/2020,Regular Air,4,South Dakota,5
Bookcases,Dover,Jumbo Box,107,Lois Hamilton,Consumer,Furniture,0.04,10268,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",1,4/4/2017,88204,Medium,8,3820,0.55,1684,East,24014,2441,4/5/2017,Delivery Truck,55,New Hampshire,301
Tables,Santa Rosa,Jumbo Drum,1956,Justin Frank,Consumer,Furniture,0.01,11224,"SAFCO PlanMaster Heigh-Adjustable Drafting Table Base, 43w x 30d x 30-37h, Black",1,5/3/2019,89823,Not Specified,2,95404,0,225,West,24015,600,5/5/2019,Delivery Truck,60,California,349
Computer Peripherals,Asheboro,Small Pack,1650,Dan Lamm,Corporate,Technology,0.05,10344,"Sony MFD2HD Formatted Diskettes, 10/Pack",1,5/7/2017,91042,High,15,27203,0.71,15,South,24016,94,5/7/2017,Regular Air,3,North Carolina,6
Labels,Asheboro,Small Box,1650,Dan Lamm,Corporate,Office Supplies,0.09,11153,Avery 485,1,5/7/2017,91042,High,7,27203,0.38,15,South,24017,82,5/8/2017,Regular Air,1,North Carolina,13
Paper,Asheboro,Small Box,1650,Dan Lamm,Corporate,Office Supplies,0.06,11205,Xerox 195,1,5/6/2020,91048,High,14,27203,0.37,58,South,24018,91,5/7/2020,Regular Air,5,North Carolina,7
Telephones and Communication,Asheboro,Small Box,1650,Dan Lamm,Corporate,Technology,0.08,10269,i270,1,5/7/2017,91042,High,8,27203,0.55,-135,South,24019,417,5/9/2017,Express Air,9,North Carolina,66
Paper,Weatherford,Small Box,1146,Jay Shaffer Desai,Consumer,Office Supplies,0.03,10825,Xerox 1936,1,10/1/2019,87769,Low,24,76086,0.38,234,Central,24020,473,10/3/2019,Regular Air,6,Texas,20
Binders and Binder Accessories,Nampa,Small Box,3104,Edith Pruitt,Home Office,Office Supplies,0.08,10899,"Wilson Jones 1"" Hanging DublLock® Ring Binders",1,6/12/2020,86329,Medium,11,83686,0.37,-7,West,24021,56,6/12/2020,Regular Air,3,Idaho,5
Binders and Binder Accessories,Madison,Small Box,2555,Karl Knowles,Home Office,Office Supplies,0.02,11063,GBC DocuBind 200 Manual Binding Machine,1,9/26/2018,86530,Low,20,53711,0.35,5864,Central,24022,8499,9/30/2018,Regular Air,20,Wisconsin,421
Storage & Organization,Madison,Small Box,2555,Karl Knowles,Home Office,Office Supplies,0.04,11157,Rogers® Profile Extra Capacity Storage Tub,1,9/26/2018,86530,Low,22,53711,0.81,-236,Central,24023,360,9/30/2018,Regular Air,7,Wisconsin,17
Office Furnishings,Daly City,Small Box,2505,Cameron Gentry Herndon,Home Office,Furniture,0,10481,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",1,5/22/2018,87034,Low,18,94015,0.44,608,West,24024,881,5/31/2018,Regular Air,7,California,47
Storage & Organization,Daly City,Small Box,2505,Cameron Gentry Herndon,Home Office,Office Supplies,0.09,10831,Fellowes Super Stor/Drawer® Files,1,5/22/2018,87034,Low,3,94015,0.66,-140,West,24025,458,5/26/2018,Regular Air,20,California,162
Paper,Harrison,Small Box,2966,Ross McGee Stern,Small Business,Office Supplies,0.08,10819,Xerox 1920,1,12/18/2019,88625,Medium,21,10528,0.4,-84,East,24026,127,12/20/2019,Regular Air,8,New York,6
Paper,Harrison,Small Box,2966,Ross McGee Stern,Small Business,Office Supplies,0.03,10629,Xerox 227,1,12/18/2019,88625,Medium,21,10528,0.37,-101,East,24027,139,12/19/2019,Regular Air,9,New York,6
Storage & Organization,Wheeling,Small Box,911,Marsha P Joyner,Corporate,Office Supplies,0.01,10270,"Advantus 10-Drawer Portable Organizer, Chrome Metal Frame, Smoke Drawers",1,4/2/2017,90186,High,8,26003,0.57,354,East,24028,514,4/4/2017,Regular Air,10,West Virginia,60
Telephones and Communication,Santa Rosa,Small Box,1006,Wallace Warner,Small Business,Technology,0.02,10961,Item 10961,1,12/19/2020,90047,Not Specified,6,95404,0.57,-3,West,24029,355,12/21/2020,Regular Air,5,California,66
Appliances,Coachella,Small Box,1317,Sandra Shaw,Home Office,Office Supplies,0,10294,"Fellowes Premier Superior Surge Suppressor, 10-Outlet, With Phone and Remote",1,10/4/2020,87610,Not Specified,12,92236,0.59,287,West,24030,601,10/5/2020,Regular Air,5,California,49
Office Furnishings,Coachella,Small Box,1317,Sandra Shaw,Home Office,Furniture,0.07,11033,"Eldon® Expressions™ Wood Desk Accessories, Oak",1,10/4/2020,87610,Not Specified,1,92236,0.56,7,West,24031,10,10/6/2020,Regular Air,5,California,7
Storage & Organization,West Jordan,Small Box,1304,Sherri McIntosh,Corporate,Office Supplies,0.04,10585,Recycled Eldon Regeneration Jumbo File,1,4/30/2019,87010,Medium,7,84084,0.57,-30,West,24032,90,5/1/2019,Regular Air,6,Utah,12
Chairs & Chairmats,Anderson,Jumbo Drum,2927,Christina Thompson,Consumer,Furniture,0.01,11084,Global Troy™ Executive Leather Low-Back Tilter,1,4/27/2019,90225,Not Specified,3,29624,0.6,1384,South,24033,1503,4/28/2019,Delivery Truck,26,South Carolina,501
"Scissors, Rulers and Trimmers",Anderson,Small Pack,2927,Christina Thompson,Consumer,Office Supplies,0.1,10408,"Elite 5"" Scissors",1,4/27/2019,90225,Not Specified,6,29624,0.55,-8,South,24034,51,4/28/2019,Regular Air,8,South Carolina,8
Telephones and Communication,Fountain,Small Box,240,Gilbert Scarborough,Small Business,Technology,0.1,10271,V66,1,1/16/2020,90484,Medium,12,80817,0.59,682,West,24035,1086,1/18/2020,Regular Air,3,Colorado,116
Binders and Binder Accessories,New York City,Small Box,2596,Stacey Bell,Corporate,Office Supplies,0.04,10624,GBC Imprintable Covers,1,8/21/2020,90879,Critical,16,10024,0.36,51,East,24036,176,8/22/2020,Regular Air,5,New York,11
Computer Peripherals,Rye,Small Box,2542,Anne Kelley,Home Office,Technology,0.07,11182,Adesso Programmable 142-Key Keyboard,1,11/7/2020,87930,Critical,11,10580,0.79,155,East,24037,1622,11/9/2020,Regular Air,4,New York,152
Paper,Rye,Wrap Bag,2542,Anne Kelley,Home Office,Office Supplies,0.05,10854,White GlueTop Scratch Pads,1,11/7/2020,87930,Critical,38,10580,0.39,398,East,24038,577,11/8/2020,Regular Air,2,New York,15
Paper,La Vergne,Wrap Bag,153,Glenda Rosen,Small Business,Office Supplies,0.1,10279,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",1,10/11/2019,89531,Critical,13,37086,0.36,31,South,24039,121,10/13/2019,Regular Air,2,Tennessee,10
Binders and Binder Accessories,Plano,Small Box,3163,Lorraine Lamb,Corporate,Office Supplies,0.1,10899,"Wilson Jones 1"" Hanging DublLock® Ring Binders",1,2/14/2020,87101,Low,7,75023,0.37,-3,Central,24040,37,2/21/2020,Regular Air,3,Texas,5
Paper,Fayetteville,Small Box,3074,Theresa Stephens,Corporate,Office Supplies,0.05,10272,Xerox 1980,1,6/23/2018,89420,Medium,3,72701,0.4,-12,South,24041,18,6/25/2018,Express Air,6,Arkansas,4
Paper,Sulphur Springs,Wrap Bag,951,Adam Barton,Consumer,Office Supplies,0.01,10994,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",1,10/3/2020,89090,Not Specified,26,75482,0.36,-57,Central,24042,202,10/5/2020,Regular Air,6,Texas,8
Computer Peripherals,Parkersburg,Small Box,1808,Joyce Knox,Home Office,Technology,0.05,11054,Logitech Cordless Access Keyboard,1,6/19/2019,89254,Medium,11,26101,0.51,170,East,24043,335,6/20/2019,Express Air,6,West Virginia,30
Rubber Bands,Newark,Wrap Bag,2817,Paul W French,Corporate,Office Supplies,0.05,11243,Plymouth Boxed Rubber Bands by Plymouth,1,5/30/2017,89743,High,2,43055,0.8,-2,East,24044,12,5/31/2017,Express Air,1,Ohio,5
Telephones and Communication,Newark,Small Pack,2817,Paul W French,Corporate,Technology,0.04,10617,Accessory32,1,5/30/2017,89743,High,3,43055,0.35,-18,East,24045,148,5/31/2017,Express Air,1,Ohio,56
Paper,Irving,Small Box,494,Jimmy Alston Holder,Consumer,Office Supplies,0.02,10559,Southworth 25% Cotton Linen-Finish Paper & Envelopes,1,12/18/2017,88908,Not Specified,6,75061,0.4,-32,Central,24046,60,12/20/2017,Regular Air,10,Texas,9
Storage & Organization,Corvallis,Medium Box,3039,Anne Barnett,Corporate,Office Supplies,0.05,10273,Iris Project Case,1,7/6/2019,86201,Not Specified,6,97330,0.59,-71,West,24047,48,7/8/2019,Regular Air,7,Oregon,8
Appliances,Greensburg,Small Box,2279,Lucille McGee,Home Office,Office Supplies,0.08,10596,Staples 6 Outlet Surge,1,10/25/2018,85953,Low,8,15601,0.58,-24,East,24048,96,10/27/2018,Express Air,5,Pennsylvania,12
Tables,South Windsor,Jumbo Box,2414,Milton Green,Consumer,Furniture,0.04,11069,Bretford CR8500 Series Meeting Room Furniture,1,3/10/2018,86756,Not Specified,7,6074,0.71,-969,East,24049,2920,3/10/2018,Delivery Truck,43,Connecticut,401
Labels,Tupelo,Small Box,1971,Marsha Roy,Corporate,Office Supplies,0.02,11004,Avery 510,1,1/6/2020,91553,Medium,12,38801,0.37,13,South,24050,46,1/8/2020,Regular Air,1,Mississippi,4
Envelopes,Kissimmee,Small Box,3284,Michael Shaffer,Consumer,Office Supplies,0.01,10967,"Staples #10 Laser & Inkjet Envelopes, 4 1/8"" x 9 1/2"", 100/Box",1,6/7/2020,90761,Medium,1,34741,0.35,661,South,24051,12,6/8/2020,Regular Air,6,Florida,10
Pens & Art Supplies,Kissimmee,Small Pack,3284,Michael Shaffer,Consumer,Office Supplies,0.04,11025,Boston 1730 StandUp Electric Pencil Sharpener,1,6/7/2020,90761,Medium,4,34741,0.59,-607,South,24052,85,6/9/2020,Regular Air,9,Florida,21
Tables,Kissimmee,Jumbo Box,3284,Michael Shaffer,Consumer,Furniture,0.01,10658,Bevis Rectangular Conference Tables,1,6/7/2020,90761,Medium,1,34741,0.69,177,South,24053,166,6/9/2020,Delivery Truck,52,Florida,146
Storage & Organization,Oak Ridge,Small Box,805,Ralph Harding,Small Business,Office Supplies,0.05,10274,"SimpliFile™ Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",1,5/2/2018,90049,Not Specified,1,37830,0.57,-88,South,24054,13,5/4/2018,Regular Air,9,Tennessee,11
Binders and Binder Accessories,Centereach,Small Box,2087,Edna Schroeder,Corporate,Office Supplies,0.07,11140,"GBC Laser Imprintable Binding System Covers, Desert Sand",1,5/20/2019,88353,High,18,11720,0.38,30,East,24055,254,5/22/2019,Regular Air,7,New York,14
Office Machines,Centereach,Medium Box,2087,Edna Schroeder,Corporate,Technology,0.1,10632,"Sharp EL501VB Scientific Calculator, Battery Operated, 10-Digit Display, Hard Case",1,5/20/2019,88353,High,18,11720,0.39,-55,East,24056,161,5/22/2019,Regular Air,6,New York,9
Binders and Binder Accessories,New Rochelle,Small Box,2090,Glenda Dougherty,Corporate,Office Supplies,0.02,10469,Ibico Covers for Plastic or Wire Binding Elements,1,5/20/2019,88353,High,15,10801,0.4,-2,East,24057,185,5/22/2019,Express Air,7,New York,12
Telephones and Communication,Derry,Small Box,937,Kelly Shaw,Corporate,Technology,0.04,10932,T65,1,10/4/2019,90591,Medium,3,3038,0.56,-514,East,24058,490,10/5/2019,Express Air,4,New Hampshire,196
Chairs & Chairmats,Vincennes,Jumbo Drum,1281,Pauline Denton,Small Business,Furniture,0,10275,Hon Multipurpose Stacking Arm Chairs,1,11/15/2020,89117,Critical,39,47591,0.59,2616,Central,24059,8844,11/16/2020,Delivery Truck,64,Indiana,217
Appliances,Roswell,Small Box,2702,Lawrence Norris,Corporate,Office Supplies,0.07,10345,"Hoover Replacement Belts For Soft Guard™ & Commercial Ltweight Upright Vacs, 2/Pk",1,12/26/2020,87694,Not Specified,23,88201,0.59,-55,West,24060,91,12/26/2020,Regular Air,5,New Mexico,4
Computer Peripherals,Inkster,Small Pack,2584,Seth Matthews,Home Office,Technology,0,10898,Imation DVD-RAM discs,1,8/24/2018,89659,Low,2,48141,0.43,-26,Central,24061,71,8/26/2018,Regular Air,2,Michigan,35
Rubber Bands,Helena,Wrap Bag,18,Laurie Hanna,Small Business,Office Supplies,0.08,10276,Advantus Plastic Paper Clips,1,5/18/2020,90038,Not Specified,13,59601,0.37,-17,West,24062,66,5/19/2020,Regular Air,3,Montana,5
Office Machines,Missoula,Medium Box,19,Jim Rodgers,Small Business,Technology,0.07,10277,Hewlett Packard 6S Scientific Calculator,1,5/19/2017,90032,Not Specified,18,59801,0.39,-115,West,24063,232,5/21/2017,Regular Air,9,Montana,13
Telephones and Communication,Boston,Small Pack,3188,Jane Clayton,Small Business,Technology,0.09,10797,Accessory13,1,8/19/2020,89037,High,19,2129,0.57,394,East,24064,571,8/20/2020,Regular Air,1,Massachusetts,36
Telephones and Communication,Depew,Small Box,3213,Mike Barry,Home Office,Technology,0.09,10959,StarTAC 6500,1,9/13/2020,91564,Critical,11,14043,0.59,179,East,24065,1158,9/15/2020,Regular Air,9,New York,126
Chairs & Chairmats,Raleigh,Jumbo Drum,2257,Bernard Thompson,Corporate,Furniture,0.02,10913,Office Star - Task Chair with Contemporary Loop Arms,1,4/29/2019,87970,Not Specified,11,27604,0.61,24,South,24066,1051,5/1/2019,Delivery Truck,30,North Carolina,91
Binders and Binder Accessories,Coachella,Small Box,3123,Jamie Manning,Home Office,Office Supplies,0.05,10548,GBC DocuBind TL300 Electric Binding System,1,5/27/2020,87294,Critical,1,92236,0.38,232,West,24067,878,5/29/2020,Regular Air,20,California,897
Office Furnishings,Rose Hill,Large Box,492,Courtney Weber,Consumer,Furniture,0.02,10278,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,1,7/24/2020,88910,Low,4,24281,0.61,-2549,South,24068,439,8/2/2020,Express Air,24,Virginia,105
Office Furnishings,Irving,Wrap Bag,494,Jimmy Alston Holder,Consumer,Furniture,0.08,10722,Ultra Commercial Grade Dual Valve Door Closer,1,7/24/2020,88910,Low,15,75061,0.53,391,Central,24069,567,7/29/2020,Regular Air,3,Texas,40
Paper,Santa Clara,Wrap Bag,544,Doris Starr,Home Office,Office Supplies,0,10678,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",1,10/6/2020,88133,Critical,21,95051,0.39,75,West,24070,122,10/6/2020,Regular Air,1,California,6
Paper,Santa Clara,Wrap Bag,544,Doris Starr,Home Office,Office Supplies,0.02,10279,"Staples Wirebound Steno Books, 6"" x 9"", 12/Pack",1,10/6/2020,88133,Critical,13,95051,0.36,83,West,24071,133,10/8/2020,Regular Air,2,California,10
Office Furnishings,Albuquerque,Large Box,2007,Lauren West,Home Office,Furniture,0.08,10280,"Dana Fluorescent Magnifying Lamp, White, 36""",1,4/20/2019,88806,Low,14,87105,0.55,26,West,24072,683,4/24/2019,Regular Air,22,New Mexico,51
Storage & Organization,Santa Rosa,Small Box,2006,Cynthia Khan,Home Office,Office Supplies,0.08,10863,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",1,4/20/2019,88806,Low,12,95404,0.57,163,West,24073,401,4/25/2019,Regular Air,8,California,35
Appliances,Boston,Medium Box,28,Ronnie McNamara,Corporate,Office Supplies,0.07,10281,Holmes Harmony HEPA Air Purifier for 17 x 20 Room,1,4/11/2020,87665,Critical,1,2129,0.42,29,East,24074,226,4/13/2020,Regular Air,12,Massachusetts,225
Binders and Binder Accessories,Bozeman,Small Box,2004,James Dickinson Ball,Home Office,Office Supplies,0.06,11009,Storex DuraTech Recycled Plastic Frosted Binders,1,10/15/2017,91277,Medium,10,59715,0.35,-79,West,24075,45,10/17/2017,Regular Air,5,Montana,4
Office Machines,Bozeman,Large Box,2004,James Dickinson Ball,Home Office,Technology,0.04,10538,Polycom ViewStation™ ISDN Videoconferencing Unit,1,10/15/2017,91277,Medium,1,59715,0.39,-13563,West,24076,6569,10/17/2017,Regular Air,24,Montana,6783
Office Furnishings,Thomasville,Large Box,2469,Herbert Reddy,Corporate,Furniture,0.01,11077,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1,6/11/2020,88148,Medium,18,27360,0.79,-36,South,24077,2030,6/13/2020,Regular Air,10,North Carolina,105
Tables,Thomasville,Jumbo Box,2469,Herbert Reddy,Corporate,Furniture,0.05,10883,Hon iLevel™ Computer Training Table,1,6/11/2020,88148,Medium,5,27360,0.65,13,South,24078,174,6/11/2020,Delivery Truck,46,North Carolina,32
Chairs & Chairmats,Baltimore,Jumbo Drum,3371,Gregory Beasley,Home Office,Furniture,0.06,11230,Hon Comfortask® Task/Swivel Chairs,1,6/14/2018,91475,Not Specified,12,21215,0.69,-142,East,24079,1322,6/14/2018,Delivery Truck,30,Maryland,114
Computer Peripherals,Battle Creek,Small Box,1405,Crystal Floyd,Home Office,Technology,0.04,10282,Fellowes 17-key keypad for PS/2 interface,1,7/19/2017,86145,Medium,12,49017,0.75,-21,Central,24080,355,7/20/2017,Regular Air,4,Michigan,31
Office Machines,Bozeman,Jumbo Drum,2225,Sean McKenna,Small Business,Technology,0.1,11207,Hewlett-Packard Deskjet 3820 Color Inkjet Printer,1,10/25/2020,89980,High,26,59715,0.37,1668,West,24081,2417,10/28/2020,Delivery Truck,14,Montana,101
Binders and Binder Accessories,Austin,Small Box,1081,Nancy Schwartz Peacock,Corporate,Office Supplies,0.06,11256,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb",1,12/18/2020,88469,Critical,10,78745,0.39,-7,Central,24082,148,12/19/2020,Regular Air,8,Texas,15
Computer Peripherals,Austin,Small Box,1081,Nancy Schwartz Peacock,Corporate,Technology,0.05,11090,Microsoft Internet Keyboard,1,12/18/2020,88469,Critical,13,78745,0.78,-49,Central,24083,265,12/19/2020,Regular Air,7,Texas,21
Computer Peripherals,Austin,Small Pack,1081,Nancy Schwartz Peacock,Corporate,Technology,0.06,10307,TDK 4.7GB DVD-R,1,12/18/2020,88469,Critical,5,78745,0.41,-1,Central,24084,49,12/19/2020,Regular Air,2,Texas,10
Paper,Raleigh,Small Box,2257,Bernard Thompson,Corporate,Office Supplies,0,11123,Xerox 1989,1,2/4/2019,87968,High,1,27604,0.38,4,South,24085,7,2/4/2019,Regular Air,5,North Carolina,5
Copiers and Fax,Rocky Mount,Large Box,2258,Nicole Pope,Corporate,Technology,0.05,10449,Canon imageCLASS 2200 Advanced Copier,1,2/4/2019,87968,High,1,27801,0.37,-104,South,24086,3458,2/6/2019,Regular Air,24,North Carolina,3500
Binders and Binder Accessories,Madison Heights,Small Box,2893,Kathryn Tate,Consumer,Office Supplies,0.01,10633,GBC DocuBind P100 Manual Binding Machine,1,9/10/2019,90018,High,13,48071,0.4,1569,Central,24087,2274,9/11/2019,Regular Air,20,Michigan,166
Storage & Organization,Palm Bay,Small Box,2034,Douglas English,Consumer,Office Supplies,0.05,10770,"Dual Level, Single-Width Filing Carts",1,2/24/2019,87122,High,11,32905,0.59,335,South,24088,1669,2/25/2019,Regular Air,7,Florida,155
Binders and Binder Accessories,Southbury,Small Box,2209,Sharon Thomas,Home Office,Office Supplies,0.06,11052,Surelock™ Post Binders,1,3/11/2020,88035,Low,11,6488,0.35,493,East,24089,341,3/15/2020,Regular Air,3,Connecticut,31
Bookcases,Southbury,Jumbo Box,2209,Sharon Thomas,Home Office,Furniture,0.07,10283,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,1,3/11/2020,88035,Low,13,6488,0.78,-34,East,24090,1704,3/13/2020,Delivery Truck,32,Connecticut,137
Paper,Sterling Heights,Small Box,2127,Joyce Kern,Home Office,Office Supplies,0.1,10284,Xerox 1974,1,3/16/2017,88418,Critical,6,48310,0.36,-50,Central,24091,34,3/18/2017,Regular Air,5,Michigan,6
Office Machines,Boston,Jumbo Drum,418,Lester Cho,Small Business,Technology,0.04,11231,Okidata ML184 Turbo Dot Matrix Printers,1,5/11/2018,87702,Low,9,2129,0.56,1494,East,24092,2760,5/18/2018,Delivery Truck,27,Massachusetts,306
Paper,Boston,Small Box,418,Lester Cho,Small Business,Office Supplies,0,11254,Xerox 197,1,5/11/2018,87702,Low,15,2129,0.4,65,East,24093,490,5/15/2018,Regular Air,17,Massachusetts,31
Rubber Bands,Oxford,Wrap Bag,2081,Matthew Conway,Corporate,Office Supplies,0.09,11198,Binder Clips by OIC,1,7/1/2017,86092,Low,6,1540,0.37,2,East,24094,9,7/3/2017,Regular Air,1,Massachusetts,1
Binders and Binder Accessories,Dover,Small Box,2939,Annie Humphrey,Small Business,Office Supplies,0.01,10824,Ibico EB-19 Dual Function Manual Binding System,1,7/29/2018,87623,Not Specified,1,7801,0.39,-62,East,24095,185,7/30/2018,Regular Air,20,New Jersey,173
Telephones and Communication,Millville,Wrap Bag,2940,Rhonda Lutz,Small Business,Technology,0.04,11051,Accessory4,1,7/29/2018,87623,Not Specified,5,8332,0.85,-306,East,24096,358,7/30/2018,Regular Air,1,New Jersey,86
Paper,Coachella,Small Box,3123,Jamie Manning,Home Office,Office Supplies,0.02,11176,Xerox 1977,1,2/12/2020,87291,Not Specified,8,92236,0.37,-34,West,24097,56,2/14/2020,Regular Air,5,California,7
Computer Peripherals,Martinez,Small Pack,1712,Regina Langley,Corporate,Technology,0,10898,Imation DVD-RAM discs,1,8/20/2020,87755,Medium,8,30907,0.43,78,South,24098,294,8/21/2020,Express Air,2,Georgia,35
Office Furnishings,Woodstock,Large Box,1788,Valerie Siegel,Consumer,Furniture,0.02,10940,Electrix Fluorescent Magnifier Lamps & Weighted Base,1,6/7/2018,88258,Low,17,30188,0.57,10,South,24099,834,6/11/2018,Regular Air,10,Georgia,49
