Category,City,Container,Customer ID,Customer Name,Customer Segment,Department,Discount,Item ID,Item,Number of Records,Order Date,Order ID,Order Priority,Order Quantity,Postal Code,Product Base Margin,Profit,Region,Row ID,Sales,Ship Date,Ship Mode,Shipping Cost,State,Unit Price
Pens & Art Supplies,Dallas,Wrap Bag,3303,Carole Creech,Home Office,Office Supplies,0.06,10777,"Sanford EarthWrite� Recycled Pencils, Medium Soft, #2",1,7/3/2017,87799,Not Specified,11,75203,0.57,22,Central,1/8/1959,23,7/4/2018,Regular Air,1,Texas,2
Copiers and Fax,Lancaster,Large Box,1620,Gerald Petty,Consumer,Technology,0.04,11120,Sharp AL-1530CS Digital Copier,1,1/12/2017,90249,Critical,1,17602,0.36,-786,East,12/2/1959,514,1/13/2018,Regular Air,24,Pennsylvania,500
Office Furnishings,Klamath Falls,Small Box,1619,Ross O'Donnell,Consumer,Furniture,0.1,10367,"Seth Thomas 14"" Putty-Colored Wall Clock",1,1/12/2017,90249,Critical,1,97601,0.54,-21,West,11/30/1959,29,1/13/2018,Regular Air,8,Oregon,29
Office Furnishings,Cohoes,Small Box,2015,Claudia Wall,Home Office,Furniture,0.06,10769,"DAX Copper Panel Document Frame, 5 x 7 Size",1,2/27/2017,88370,High,15,12047,0.43,106,East,9/17/1950,180,2/28/2018,Regular Air,5,New York,13
Paper,Klamath Falls,Wrap Bag,1619,Ross O'Donnell,Consumer,Office Supplies,0.07,10728,Wirebound Voice Message Log Book,1,1/12/2017,90249,Critical,19,97601,0.39,61,West,12/1/1959,89,1/13/2018,Regular Air,1,Oregon,5
Office Furnishings,Cohoes,Small Pack,2015,Claudia Wall,Home Office,Furniture,0.05,11201,Nu-Dell Leatherette Frames,1,2/27/2017,88370,High,14,12047,0.49,144,East,9/18/1950,208,2/28/2018,Regular Air,5,New York,14
Office Furnishings,Ozark,Small Box,1102,Jeffrey Pearson,Small Business,Furniture,0.09,11088,Eldon� Wave Desk Accessories,1,1/7/2017,91489,High,1,65721,0.43,-1,Central,9/26/1971,4,1/11/2018,Regular Air,5,Missouri,2
Envelopes,Highland,Small Box,1689,Larry Church,Corporate,Office Supplies,0.06,10836,Staples Standard Envelopes,1,11/26/2016,91081,Not Specified,8,46322,0.38,31,Central,12/30/1964,45,11/27/2017,Regular Air,1,Indiana,6
Binders and Binder Accessories,Ozark,Small Box,1102,Jeffrey Pearson,Small Business,Office Supplies,0,11087,Wilson Jones DublLock� D-Ring Binders,1,1/7/2017,91489,High,2,65721,0.35,0,Central,9/25/1971,16,1/11/2018,Regular Air,3,Missouri,7
Pens & Art Supplies,Smithtown,Wrap Bag,15,Timothy Reese,Small Business,Office Supplies,0.03,10644,Newell 310,1,12/8/2015,86840,Medium,10,11787,0.56,-1,East,12/31/1949,17,12/13/2016,Regular Air,1,New York,2
Office Furnishings,North Haven,Large Box,2759,Bob Randall,Corporate,Furniture,0.01,11221,"Tensor ""Hersey Kiss"" Styled Floor Lamp",1,11/10/2016,90727,Low,15,06473,0.73,-146,East,1/16/1967,213,11/11/2017,Regular Air,14,Connecticut,13
Computer Peripherals,Brunswick,Small Box,2311,Ruby Raynor,Small Business,Technology,0.02,10759,Nu-Form 106-Key Ergonomic Keyboard w/ Touchpad,1,12/14/2017,90561,Medium,11,04011,0.62,303,East,10/10/1966,630,12/15/2018,Express Air,6,Maine,54
Computer Peripherals,Caldwell,Small Pack,2741,Megan York,Small Business,Technology,0.1,11218,"Imation 3.5 IBM Formatted Diskettes, 10/Box",1,8/11/2015,89486,Not Specified,16,83605,0.74,-38,West,11/14/1955,121,8/12/2016,Regular Air,2,Idaho,8
Telephones and Communication,Livingston,Small Box,739,Herbert Gentry,Consumer,Technology,0.01,10755,ELITE Series,1,10/2/2016,90365,Low,8,07039,0.58,662,East,3/10/1967,1442,10/5/2017,Regular Air,3,New Jersey,206
Tables,Weymouth,Large Box,734,Esther Gill Norman,Consumer,Furniture,0.07,10374,Hon 4060 Series Tables,1,10/3/2015,90365,Low,19,02190,0.63,-141,East,3/12/1967,2052,10/6/2016,Regular Air,69,Massachusetts,112
Binders and Binder Accessories,Essex Junction,Small Box,742,Robin Mathews,Consumer,Office Supplies,0.1,11062,"Wilson Jones Hanging View Binder, White, 1""",1,10/2/2016,90365,Low,1,05451,0.39,-7,East,3/9/1967,10,10/5/2017,Regular Air,6,Vermont,7
Chairs & Chairmats,Waxahachie,Jumbo Drum,1143,Phyllis Jacobson,Home Office,Furniture,0.1,11083,"Global Leather and Oak Executive Chair, Black",1,9/16/2016,86583,Medium,25,75165,0.56,1988,Central,9/17/1971,6804,9/19/2017,Delivery Truck,65,Texas,301
Rubber Bands,Waxahachie,Wrap Bag,1143,Phyllis Jacobson,Home Office,Office Supplies,0.01,11081,Advantus SlideClip� Paper Clips,1,9/14/2017,86583,Medium,12,75165,0.37,30,Central,9/18/1971,43,9/15/2018,Regular Air,1,Texas,3
Paper,Arvada,Small Box,1113,Julia Reynolds,Corporate,Office Supplies,0,11118,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",1,7/14/2015,90834,Critical,14,80004,0.37,-21,West,9/9/1969,103,7/15/2016,Express Air,6,Colorado,6
Office Furnishings,Billings,Large Box,1790,Norman Benton,Consumer,Furniture,0.07,11077,Eldon Antistatic Chair Mats for Low to Medium Pile Carpets,1,10/11/2016,88262,Not Specified,22,59102,0.79,1026,West,9/13/1971,2288,10/27/2017,Regular Air,10,Montana,105
Appliances,Greenville,Small Box,1927,Earl Alston,Home Office,Office Supplies,0.1,11006,Hoover WindTunnel� Plus Canister Vacuum,1,2/2/2017,88583,High,7,29611,0.57,-966,South,3/25/1960,2472,2/3/2018,Regular Air,20,South Carolina,363
Telephones and Communication,Billings,Small Box,1790,Norman Benton,Consumer,Technology,0.01,11078,MicroTAC 650,1,10/9/2017,88262,Not Specified,21,59102,0.58,833,West,9/14/1971,1208,10/25/2018,Express Air,5,Montana,66
Telephones and Communication,Groton,Small Box,846,Kyle Goodman,Corporate,Technology,0.03,10530,Phone 918,1,9/28/2015,89367,Low,19,01450,0.59,2316,East,1/8/1966,3356,9/29/2016,Regular Air,5,Massachusetts,206
Pens & Art Supplies,Hartford,Wrap Bag,841,Cameron Page,Corporate,Office Supplies,0.09,10289,"Avery Hi-Liter Comfort Grip Fluorescent Highlighter, Yellow Ink",1,9/27/2016,89367,Low,2,06114,0.46,-3,East,1/9/1966,4,9/28/2017,Regular Air,2,Connecticut,2
Telephones and Communication,Burlington,Small Box,1017,Wallace Bridges,Home Office,Technology,0.02,10887,Item 10887,1,9/30/2016,88397,Medium,6,27217,0.58,-86,South,4/28/1968,591,10/3/2017,Regular Air,6,North Carolina,116
Telephones and Communication,Long Beach,Small Pack,402,Andrew Todd,Small Business,Technology,0.06,10833,Accessory8,1,9/24/2016,87807,Critical,10,90805,0.39,460,West,9/26/1970,715,9/25/2017,Regular Air,1,California,86
Storage & Organization,Owosso,Small Box,716,Norma Kendall,Corporate,Office Supplies,0.05,11252,Staples File Caddy,1,7/25/2017,89351,Medium,12,48841,0.57,-90,Central,3/9/1968,119,7/26/2018,Regular Air,7,Michigan,9
Rubber Bands,Oregon City,Wrap Bag,336,Emma Sparks,Corporate,Office Supplies,0.06,10134,Sterling Rubber Bands by Alliance,1,11/5/2017,87280,Not Specified,15,97045,0.85,-16,West,7/25/1960,68,11/7/2018,Regular Air,1,Oregon,5
Office Machines,Oregon City,Jumbo Drum,336,Emma Sparks,Corporate,Technology,0.06,10321,Okidata ML591 Wide Format Dot Matrix Printer,1,11/7/2016,87280,Not Specified,10,97045,0.56,2811,West,7/24/1960,7852,11/9/2017,Delivery Truck,16,Oregon,811
Chairs & Chairmats,Oregon City,Jumbo Drum,336,Emma Sparks,Corporate,Furniture,0.08,11111,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",1,11/7/2016,87280,Not Specified,20,97045,0.58,1633,West,7/23/1960,3895,11/9/2017,Delivery Truck,24,Oregon,201
Storage & Organization,Stow,Small Box,3076,Peter Hardy,Consumer,Office Supplies,0.08,10817,"Perma STOR-ALL� Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1,12/30/2016,88247,High,13,44224,0.68,-103,East,8/25/1950,74,1/22/2018,Regular Air,5,Ohio,6
Storage & Organization,Philadelphia,Small Box,3079,Andrew Levine,Consumer,Office Supplies,0.08,10817,"Perma STOR-ALL� Hanging File Box, 13 1/8""W x 12 1/4""D x 10 1/2""H",1,8/15/2016,3460,High,53,19112,0.68,-114,East,5/14/1901,301,8/17/2017,Regular Air,5,Pennsylvania,6
Appliances,Greensburg,Small Box,2279,Lucille McGee,Home Office,Office Supplies,0.03,11144,Tripp Lite Isotel 8 Ultra 8 Outlet Metal Surge,1,9/15/2017,85956,High,1,15601,0.59,-49,East,6/19/1967,71,9/19/2018,Regular Air,4,Pennsylvania,71
Pens & Art Supplies,Columbus,Wrap Bag,2657,Anthony Greer,Corporate,Office Supplies,0.05,10338,Newell 308,1,10/5/2014,86070,Low,22,31907,0.6,-721,South,8/26/1966,37,10/4/2016,Regular Air,1,Georgia,2
Rubber Bands,Augusta,Wrap Bag,2656,Dennis Thornton,Corporate,Office Supplies,0,11198,Binder Clips by OIC,1,10/5/2014,86070,Low,9,30904,0.37,439,South,8/25/1966,14,10/4/2016,Regular Air,1,Georgia,1
Chairs & Chairmats,Cleveland,Jumbo Drum,2813,Marjorie Burnette,Corporate,Furniture,0.06,10712,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",1,1/14/2017,88821,Critical,5,37311,0.78,13,South,5/14/1967,672,1/15/2018,Delivery Truck,30,Tennessee,131
Tables,Atlanta,Jumbo Box,2655,Benjamin Lam,Consumer,Furniture,0,10852,Bretford Rectangular Conference Table Tops,1,6/30/2016,86071,Not Specified,23,30318,0.74,-164,South,10/7/1957,7093,7/1/2017,Delivery Truck,86,Georgia,376
Tables,Romeoville,Large Box,1075,Theodore Tyson,Home Office,Furniture,0.06,10561,"Lesro Round Back Collection Coffee Table, End Table",1,1/19/2017,86426,Not Specified,11,60441,0.72,-868,Central,3/25/1969,1941,1/20/2018,Regular Air,69,Illinois,183
Office Furnishings,Virginia Beach,Small Box,2547,Edna Freeman,Home Office,Furniture,0.03,10813,"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock",1,10/4/2014,87921,High,20,23464,0.55,297,South,5/2/1967,1054,10/3/2016,Regular Air,20,Virginia,52
Paper,Weatherford,Small Box,1146,Jay Shaffer Desai,Consumer,Office Supplies,0.03,10825,Xerox 1936,1,10/1/2016,87769,Low,24,76086,0.38,234,Central,10/5/1965,473,10/2/2017,Regular Air,6,Texas,20
Binders and Binder Accessories,Laurel,Small Box,2924,Courtney Nelson,Consumer,Office Supplies,0.05,10507,Ibico Hi-Tech Manual Binding System,1,10/4/2014,86597,Medium,8,20707,0.4,1641,East,8/6/1960,2411,10/3/2016,Regular Air,20,Maryland,305
Paper,Atlanta,Small Box,2655,Benjamin Lam,Consumer,Office Supplies,0.08,10114,Xerox 1988,1,7/1/2015,86071,Not Specified,15,30318,0.4,15,South,10/6/1957,472,7/2/2016,Regular Air,20,Georgia,31
Storage & Organization,Irving,Large Box,1074,Sherry Brantley,Home Office,Office Supplies,0.02,10744,Fellowes Neat Ideas� Storage Cubes,1,1/19/2017,86426,Not Specified,19,75061,0.81,-1220,Central,3/24/1969,646,1/20/2018,Regular Air,35,Texas,32
Pens & Art Supplies,Rye,Wrap Bag,2542,Anne Kelley,Home Office,Office Supplies,0,11018,Newell 339,1,10/4/2014,87921,High,20,10580,0.59,5,East,4/30/1967,58,10/3/2016,Regular Air,1,New York,3
Labels,Virginia Beach,Small Box,2547,Edna Freeman,Home Office,Office Supplies,0.03,11200,Avery 479,1,10/4/2014,87921,High,20,23464,0.39,4,South,5/1/1967,52,10/3/2016,Regular Air,1,Virginia,3
"Scissors, Rulers and Trimmers",Los Banos,Small Pack,452,Leslie Rowland,Home Office,Office Supplies,0.04,10408,"Elite 5"" Scissors",1,12/30/2015,86024,Critical,25,93635,0.55,-242,West,4/13/1960,207,12/31/2016,Regular Air,8,California,8
Telephones and Communication,Los Banos,Small Box,452,Leslie Rowland,Home Office,Technology,0.04,10246,Item 10246,1,12/29/2016,86024,Critical,8,93635,0.56,223,West,4/14/1960,810,12/30/2017,Regular Air,4,California,116
Pens & Art Supplies,Belvidere,Wrap Bag,380,Marian Bryant,Corporate,Office Supplies,0.01,10420,Prang Drawing Pencil Set,1,12/17/2016,88938,High,2,61008,0.58,-3,Central,8/16/1955,6,12/18/2017,Regular Air,1,Illinois,3
Binders and Binder Accessories,Meridian,Small Box,1702,Sandra Berry,Home Office,Office Supplies,0.03,10133,"GBC Clear Cover, 8-1/2 x 11, unpunched, 25 covers per pack",1,9/6/2016,90477,Critical,6,39301,0.39,220,South,4/16/1962,94,9/7/2017,Regular Air,15,Mississippi,15
Chairs & Chairmats,Austin,Jumbo Drum,221,Colleen Wilcox,Home Office,Furniture,0,10948,"Metal Folding Chairs, Beige, 4/Carton",1,7/15/2015,87233,Not Specified,8,78745,0.58,-102,Central,4/3/1959,289,7/16/2016,Delivery Truck,19,Texas,34
Pens & Art Supplies,Gainesville,Wrap Bag,2859,Brad H Blake,Corporate,Office Supplies,0.01,10644,Newell 310,1,2/9/2017,88291,Low,19,32601,0.56,144,South,11/20/1955,38,2/10/2018,Express Air,1,Florida,2
Storage & Organization,Colchester,Small Box,2298,Maxine Wilson Best,Corporate,Office Supplies,0.08,10468,Eldon� Gobal File Keepers,1,8/10/2017,89164,High,16,05439,0.81,-105,East,3/8/1966,231,8/11/2018,Regular Air,5,Vermont,15
Telephones and Communication,Belvidere,Small Box,380,Marian Bryant,Corporate,Technology,0.07,10719,T39m,1,12/15/2017,88938,High,18,61008,0.55,1565,Central,8/17/1955,2269,12/18/2018,Express Air,4,Illinois,156
Chairs & Chairmats,Haltom City,Jumbo Drum,2118,Sheryl Cole,Home Office,Furniture,0.01,10581,Global Deluxe Office Fabric Chairs,1,8/1/2017,90898,Low,3,76117,0.58,-222,Central,3/27/1967,310,8/3/2018,Delivery Truck,58,Texas,96
Pens & Art Supplies,Milford,Wrap Bag,2736,Charlie Morton,Small Business,Office Supplies,0.02,10045,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",1,7/28/2016,89023,High,13,01757,0.41,-4,East,3/19/1957,42,7/27/2018,Regular Air,2,Massachusetts,3
Telephones and Communication,Hopkinsville,Small Box,908,Becky Page Cline,Home Office,Technology,0.02,10601,300 Series Non-Flip,1,10/1/2015,86463,Medium,8,42240,0.6,72,South,1/21/1965,1127,10/4/2016,Express Air,8,Kentucky,156
Computer Peripherals,Holden,Small Pack,710,Glen Denton,Consumer,Technology,0.07,10115,"Imation 3.5, DISKETTE 44766 HGHLD3.52HD/FM, 10/Pack",1,1/8/2017,87991,Medium,12,01520,0.79,-154,East,10/2/1961,60,1/11/2018,Regular Air,5,Massachusetts,5
Computer Peripherals,Hopkinsville,Small Pack,908,Becky Page Cline,Home Office,Technology,0.02,10231,"3.5"" IBM Formatted Diskettes, DS/HD",1,9/28/2017,86463,Medium,14,42240,0.66,30,South,1/20/1965,96,9/29/2018,Regular Air,4,Kentucky,7
Appliances,Coachella,Small Box,2343,Francis Goldberg,Corporate,Office Supplies,0.04,11161,Kensington 7 Outlet MasterPiece Power Center,1,10/25/2017,88994,Low,11,92236,0.56,1349,West,12/27/1971,1955,10/26/2018,Regular Air,1,California,178
Chairs & Chairmats,Coachella,Jumbo Drum,2343,Francis Goldberg,Corporate,Furniture,0.04,11162,"Global Deluxe Stacking Chair, Gray",1,10/28/2015,88994,Low,6,92236,0.56,12,West,12/28/1971,299,10/29/2016,Delivery Truck,14,California,51
Storage & Organization,Oak Creek,Small Box,2976,Fred Barber,Small Business,Office Supplies,0.09,10784,Super Decoflex Portable Personal File,1,10/12/2017,89051,Low,14,53154,0.57,-111,Central,6/19/1951,196,10/13/2018,Express Air,8,Wisconsin,15
Labels,Oak Creek,Small Box,2976,Fred Barber,Small Business,Office Supplies,0.01,11115,Avery 491,1,10/14/2016,89051,Low,1,53154,0.39,-4,Central,6/18/1951,5,10/17/2017,Regular Air,1,Wisconsin,4
Paper,Cleveland Heights,Small Box,263,Carlos Hess,Home Office,Office Supplies,0.04,10509,HP Office Paper (20Lb. and 87 Bright),1,8/23/2016,86304,Medium,18,44106,0.37,-122,East,6/8/1959,126,8/24/2017,Regular Air,7,Ohio,7
Paper,Boston,Small Box,2088,Carrie Boyle,Corporate,Office Supplies,0.03,10102,Xerox 1966,1,11/17/2016,88355,Medium,6,02129,0.36,-40,East,7/3/1955,42,11/18/2017,Regular Air,7,Massachusetts,6
Binders and Binder Accessories,Cleveland Heights,Small Box,263,Carlos Hess,Home Office,Office Supplies,0.03,10104,Ibico EPK-21 Electric Binding System,1,8/23/2016,86304,Medium,1,44106,0.36,763,East,6/7/1959,1852,8/24/2017,Regular Air,20,Ohio,1890
Telephones and Communication,Victoria,Small Pack,1141,Nancy Bennett,Home Office,Technology,0.04,10457,Accessory23,1,10/1/2015,86587,Not Specified,2,77901,0.36,-30,Central,5/1/1959,61,10/4/2016,Regular Air,1,Texas,36
Copiers and Fax,Oxford,Large Box,3121,Bob Dickens,Home Office,Technology,0.09,10682,Canon PC-428 Personal Copier,1,12/15/2017,27616,Low,4,01540,0.46,-735,East,8/5/1910,819,12/18/2018,Regular Air,24,Massachusetts,200
Copiers and Fax,New Orleans,Large Box,3120,Daniel Christian,Home Office,Technology,0.09,10682,Canon PC-428 Personal Copier,1,2/17/2017,90165,Low,1,70117,0.46,-95,South,11/16/1959,205,2/20/2018,Regular Air,24,Louisiana,200
Tables,Southbury,Jumbo Box,3295,Suzanne Zhu,Corporate,Furniture,0.06,10951,"Iceberg OfficeWorks 42"" Round Tables",1,12/21/2016,86213,Not Specified,1,06488,0.75,27,East,10/1/1953,148,12/22/2017,Delivery Truck,39,Connecticut,151
Tables,Miami,Jumbo Box,342,Jacqueline Noble,Corporate,Furniture,0.03,10776,Anderson Hickey Conga Table Tops & Accessories,1,1/18/2017,33959,Critical,32,33181,0.76,8,South,2/4/1913,511,1/19/2018,Delivery Truck,28,Florida,15
Tables,Oxford,Jumbo Box,3289,Emily Britt,Corporate,Furniture,0.06,10951,"Iceberg OfficeWorks 42"" Round Tables",1,10/13/2016,11808,Not Specified,1,01540,0.75,25,East,6/20/1904,148,10/14/2017,Delivery Truck,39,Massachusetts,151
Paper,Oro Valley,Small Box,744,Joy Maxwell,Consumer,Office Supplies,0.04,11129,Xerox 1891,1,1/10/2017,87734,Critical,6,85737,0.38,200,West,4/16/1950,290,1/11/2018,Express Air,6,Arizona,49
Appliances,Hermitage,Large Box,3083,Louis Wells,Small Business,Office Supplies,0.04,11187,Hoover Portapower� Portable Vacuum,1,7/18/2017,89884,Critical,16,16148,0.6,-1981,East,11/10/1970,88,7/19/2018,Regular Air,49,Pennsylvania,4
Tables,Hermitage,Jumbo Box,3083,Louis Wells,Small Business,Furniture,0.08,11093,BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables,1,7/21/2015,89884,Critical,10,16148,0.77,-482,East,11/11/1970,2117,7/22/2016,Delivery Truck,70,Pennsylvania,219
Paper,Oro Valley,Small Box,744,Joy Maxwell,Consumer,Office Supplies,0.08,10310,Staples 1 Part Blank Computer Paper,1,1/10/2017,87734,Critical,2,85737,0.36,-34,West,4/15/1950,26,1/11/2018,Regular Air,11,Arizona,11
Computer Peripherals,Oro Valley,Small Pack,744,Joy Maxwell,Consumer,Technology,0.02,11178,Fuji Slim Jewel Case CD-R,1,1/10/2017,87734,Critical,10,85737,0.55,-29,West,4/14/1950,23,1/11/2018,Regular Air,2,Arizona,2
Binders and Binder Accessories,Woodburn,Small Box,2781,Kelly Byers,Consumer,Office Supplies,0.03,10577,GBC Standard Therm-A-Bind Covers,1,7/19/2017,87172,Low,2,97071,0.39,-22,West,6/27/1960,57,7/25/2018,Regular Air,13,Oregon,25
"Scissors, Rulers and Trimmers",Woodburn,Small Pack,2781,Kelly Byers,Consumer,Office Supplies,0.03,10793,Fiskars� Softgrip Scissors,1,7/19/2017,87172,Low,15,97071,0.57,56,West,7/1/1960,171,7/25/2018,Regular Air,3,Oregon,11
Binders and Binder Accessories,Detroit,Small Box,2756,Ruth McConnell Young,Consumer,Office Supplies,0,10899,"Wilson Jones 1"" Hanging DublLock� Ring Binders",1,7/27/2016,47399,Low,52,48205,0.37,6,Central,3/27/1918,292,7/28/2017,Regular Air,3,Michigan,5
Binders and Binder Accessories,Plantation,Small Box,2754,Dwight Hendricks,Consumer,Office Supplies,0,10899,"Wilson Jones 1"" Hanging DublLock� Ring Binders",1,1/10/2017,91511,Low,13,33317,0.37,-198,South,7/8/1967,73,1/13/2018,Regular Air,3,Florida,5
Office Furnishings,Detroit,Small Box,2190,Marvin Patrick,Home Office,Furniture,0.01,10419,"Eldon� 300 Class� Desk Accessories, Black",1,7/20/2017,13988,Not Specified,68,48227,0.41,-60,Central,5/7/1905,361,7/21/2018,Regular Air,5,Michigan,5
Office Furnishings,Monroe,Small Box,2191,Lori Crowell,Home Office,Furniture,0.01,10419,"Eldon� 300 Class� Desk Accessories, Black",1,7/30/2016,90690,Not Specified,17,28110,0.41,29,South,8/18/1954,90,8/1/2018,Regular Air,5,North Carolina,5
Appliances,Detroit,Small Box,2190,Marvin Patrick,Home Office,Office Supplies,0.04,10596,Staples 6 Outlet Surge,1,7/22/2016,13988,Not Specified,36,48227,0.58,-2,Central,5/9/1905,473,7/25/2017,Express Air,5,Michigan,12
Tables,Oxford,Jumbo Box,699,Jenny Gold,Consumer,Furniture,0.09,11263,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1,9/22/2015,57638,Low,35,01540,0.68,-526,East,2/12/1922,5741,9/27/2016,Delivery Truck,29,Massachusetts,218
Chairs & Chairmats,Kennewick,Large Box,3026,Lewis Khan,Consumer,Furniture,0.09,10555,Safco Contoured Stacking Chairs,1,8/19/2016,90950,Medium,3,99336,0,42,West,3/6/1969,658,8/22/2017,Regular Air,24,Washington,238
Pens & Art Supplies,Paterson,Wrap Bag,3051,Josephine Herbert,Corporate,Office Supplies,0.06,10736,"Quartet Omega� Colored Chalk, 12/Pack",1,2/9/2017,89794,Medium,8,07501,0.38,33,East,10/2/1957,47,2/10/2018,Regular Air,1,New Jersey,6
Binders and Binder Accessories,Fairborn,Small Box,1616,Shawn Beasley,Small Business,Office Supplies,0.1,10824,Ibico EB-19 Dual Function Manual Binding System,1,10/28/2015,90290,High,10,45324,0.39,1131,East,11/16/1966,1640,10/29/2016,Regular Air,20,Ohio,173
Telephones and Communication,Kennewick,Small Pack,3026,Lewis Khan,Consumer,Technology,0,10833,Accessory8,1,8/19/2016,90950,Medium,3,99336,0.39,129,West,3/7/1969,222,8/22/2017,Express Air,1,Washington,86
Paper,Fairborn,Wrap Bag,1616,Shawn Beasley,Small Business,Office Supplies,0.04,10353,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",1,10/27/2016,90290,High,9,45324,0.39,-6,East,11/17/1966,66,10/28/2017,Regular Air,4,Ohio,7
Telephones and Communication,Austin,Small Box,3027,Brandon Gilliam,Consumer,Technology,0.06,10719,T39m,1,8/17/2017,90950,Medium,9,78745,0.55,782,Central,3/8/1969,1133,8/18/2018,Regular Air,4,Texas,156
